Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
2178,60,RL,96.0,11690,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,192.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,850.0,850.0,GasA,Ex,Y,SBrkr,886,878,0,1764,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1999.0,Unf,2.0,560.0,TA,TA,Y,120,29,0,0,0,0,Ex,MnPrv,Shed,0,6,2008,WD,Normal
2179,120,RM,68.58035714285714,4426,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,205.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,662.0,Unf,0.0,186.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,Gd,3,Typ,0,Gd,Attchd,2004.0,RFn,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,Ex,MnPrv,Shed,0,2,2008,WD,Normal
2181,20,RL,75.0,9750,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,24.0,Unf,0.0,1421.0,1445.0,GasA,Ex,Y,SBrkr,1445,0,0,1445,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,2004.0,Unf,2.0,470.0,TA,TA,Y,0,35,0,0,0,0,Ex,MnPrv,Shed,0,6,2008,WD,Normal
2182,20,RL,85.0,11058,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,212.0,Gd,TA,PConc,Gd,TA,No,GLQ,56.0,Unf,0.0,1508.0,1564.0,GasA,Ex,Y,SBrkr,1564,0,0,1564,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,2007.0,RFn,3.0,814.0,TA,TA,Y,0,24,0,0,0,0,Ex,MnPrv,Shed,0,2,2008,WD,Normal
2183,20,RL,74.0,9627,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,1327.0,1351.0,GasA,Ex,Y,SBrkr,1361,0,0,1361,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,2007.0,RFn,2.0,610.0,TA,TA,Y,0,50,0,0,0,0,Ex,MnPrv,Shed,0,6,2008,WD,Normal
2188,60,RL,72.0,7200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1976,2001,Hip,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,288.0,Unf,0.0,396.0,684.0,GasA,TA,Y,SBrkr,684,714,0,1398,0.0,0.0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1976.0,Fin,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,2,2008,WD,Normal
2196,80,RL,62.0,7692,Pave,Grvl,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,SLvl,4,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,Ex,TA,Av,Unf,0.0,Unf,0.0,416.0,416.0,GasA,Gd,Y,FuseA,1204,0,0,1204,0.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Basment,1954.0,Unf,1.0,312.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,11,2008,WD,Abnorml
2204,50,RL,68.58035714285714,11700,Pave,Grvl,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1937,1995,Gable,CompShg,WdShing,Wd Shng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,606.0,Unf,0.0,336.0,942.0,GasA,Ex,Y,SBrkr,1265,673,0,1938,0.0,0.0,2,0,4,1,Gd,7,Min2,1,Gd,Detchd,1937.0,Unf,1.0,240.0,TA,TA,Y,0,40,0,0,0,0,Ex,MnPrv,Shed,0,7,2008,WD,Normal
2215,30,RM,60.0,7392,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,7,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,520.0,520.0,GasA,TA,Y,FuseA,912,0,0,912,0.0,0.0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,1934.0,RFn,1.0,360.0,TA,TA,Y,0,90,0,0,0,0,Ex,MnPrv,Shed,0,5,2008,WD,Normal
2216,50,RM,75.0,9000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,WdShing,Wd Shng,BrkFace,162.0,TA,TA,CBlock,TA,TA,No,ALQ,330.0,Unf,0.0,821.0,1151.0,GasA,Gd,Y,FuseA,1151,804,0,1955,0.0,0.0,2,0,4,1,TA,7,Typ,0,Gd,Attchd,1958.0,Fin,1.0,356.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,1,2008,WD,Normal
2219,50,C (all),52.0,5150,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Norm,1Fam,1.5Fin,4,7,1910,2000,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,356.0,356.0,GasA,TA,N,FuseA,671,378,0,1049,0.0,0.0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,1910.0,Unf,1.0,195.0,Po,Fa,N,0,0,0,0,0,0,Ex,MnPrv,Shed,0,5,2008,WD,Normal
2224,60,RL,68.58035714285714,11050,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,910.0,910.0,GasA,Ex,Y,SBrkr,910,910,0,1820,0.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1996.0,Unf,3.0,816.0,TA,TA,Y,318,32,0,0,0,0,Ex,MnPrv,Shed,0,9,2008,WD,Normal
2227,120,RL,42.0,4084,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,893.0,Unf,0.0,384.0,1277.0,GasA,Gd,Y,SBrkr,1501,0,0,1501,1.0,0.0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,1986.0,Fin,2.0,512.0,TA,TA,Y,240,0,0,0,0,0,Ex,MnPrv,Shed,0,7,2008,WD,Normal
2228,20,RL,74.0,11563,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,258.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1036.0,Unf,0.0,482.0,1518.0,GasA,Ex,Y,SBrkr,1537,0,0,1537,1.0,0.0,2,0,3,1,Gd,8,Typ,0,Gd,Attchd,2007.0,Fin,3.0,788.0,TA,TA,Y,0,26,0,0,0,0,Ex,MnPrv,Shed,0,4,2008,WD,Normal
2230,80,RL,73.0,9802,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,352.0,352.0,GasA,Gd,Y,SBrkr,712,730,0,1442,0.0,0.0,2,1,3,1,TA,6,Typ,0,Gd,BuiltIn,2007.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,Ex,MnPrv,Shed,0,4,2008,WD,Normal
2231,60,RL,81.0,12018,Pave,Grvl,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,60.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,796.0,796.0,GasA,Ex,Y,SBrkr,796,816,0,1612,0.0,0.0,2,1,3,1,Gd,6,Typ,0,Gd,Attchd,2008.0,Fin,3.0,666.0,TA,TA,Y,0,64,0,0,0,0,Ex,MnPrv,Shed,0,10,2008,New,Partial
2234,20,RL,82.0,11202,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,206.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1029.0,Unf,0.0,403.0,1432.0,GasA,Ex,Y,SBrkr,1440,0,0,1440,1.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2003.0,Fin,2.0,467.0,TA,TA,Y,185,95,0,0,0,0,Ex,MnPrv,Shed,0,6,2008,WD,Normal
2235,20,RL,68.58035714285714,7915,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1999,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1223.0,Unf,0.0,443.0,1666.0,GasA,Ex,Y,SBrkr,1675,0,0,1675,1.0,0.0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,1999.0,RFn,2.0,435.0,TA,TA,Y,165,52,0,0,0,0,Ex,MnPrv,Shed,0,12,2008,WD,Normal
2240,120,RM,32.0,4500,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,TA,TA,PConc,Ex,TA,No,GLQ,864.0,Unf,0.0,325.0,1189.0,GasA,Ex,Y,SBrkr,1189,0,0,1189,1.0,0.0,2,0,2,1,TA,4,Typ,0,Gd,Attchd,1997.0,RFn,2.0,392.0,TA,TA,Y,0,122,0,0,0,0,Ex,MnPrv,Shed,0,4,2008,WD,Normal
2242,120,RM,68.58035714285714,4224,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,6,1975,1975,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,GLQ,769.0,Unf,0.0,271.0,1040.0,GasA,Gd,Y,SBrkr,1040,0,0,1040,0.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1975.0,Unf,2.0,499.0,TA,TA,Y,0,100,0,0,0,0,Ex,MnPrv,Shed,0,6,2008,WD,Normal
2249,20,RL,60.0,6600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1982,2005,Gable,CompShg,HdBoard,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,GLQ,638.0,Unf,0.0,207.0,845.0,GasA,Gd,Y,SBrkr,845,0,0,845,0.0,0.0,1,0,3,1,Gd,6,Typ,0,Gd,Attchd,1982.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,7,2008,WD,Normal
2250,20,RL,74.0,12395,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1984,1984,Gable,CompShg,HdBoard,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,647.0,Unf,0.0,217.0,864.0,GasA,TA,Y,SBrkr,889,0,0,889,0.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1984.0,Unf,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,4,2008,WD,Normal
2252,20,RL,85.0,10667,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1971,1971,Gable,CompShg,MetalSd,MetalSd,BrkFace,302.0,TA,TA,CBlock,TA,TA,No,BLQ,838.0,Unf,0.0,749.0,1587.0,GasA,TA,Y,SBrkr,1587,0,0,1587,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1971.0,Unf,2.0,525.0,TA,TA,Y,0,44,0,0,0,0,Ex,MnPrv,Shed,0,3,2007,WD,Normal
2253,80,RL,56.0,8872,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Gd,Y,SBrkr,754,630,0,1384,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1997.0,Fin,2.0,390.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,3,2007,WD,Normal
2254,80,RL,68.58035714285714,10147,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,TA,TA,PConc,Gd,TA,No,LwQ,186.0,Unf,0.0,206.0,392.0,GasA,Gd,Y,SBrkr,924,770,0,1694,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1994.0,Fin,2.0,398.0,TA,TA,Y,256,64,0,0,0,0,Ex,MnPrv,Shed,0,3,2007,WD,Normal
2255,60,RL,68.58035714285714,8637,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,ALQ,871.0,Unf,0.0,52.0,923.0,GasA,Gd,Y,SBrkr,947,767,0,1714,1.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,Fin,2.0,451.0,TA,TA,Y,256,48,0,0,0,0,Ex,MnPrv,Shed,0,4,2007,WD,Abnorml
2256,60,RL,63.0,7875,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Rec,414.0,Unf,0.0,277.0,691.0,GasA,Gd,Y,SBrkr,691,862,0,1553,0.0,0.0,2,1,3,1,Gd,6,Typ,0,Gd,Attchd,1996.0,Fin,2.0,420.0,TA,TA,Y,0,44,0,0,0,0,Ex,MnPrv,Shed,0,8,2007,WD,Normal
2258,20,RL,68.58035714285714,9556,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,52.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1168.0,1168.0,GasA,Gd,Y,SBrkr,1187,0,0,1187,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,1992.0,RFn,2.0,420.0,TA,TA,Y,0,21,0,0,0,0,Ex,MnPrv,Shed,0,8,2007,WD,Normal
2259,60,RL,68.58035714285714,7655,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,903.0,903.0,GasA,Gd,Y,SBrkr,910,732,0,1642,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1993.0,RFn,2.0,392.0,TA,TA,Y,290,84,0,0,0,0,Ex,MnPrv,Shed,0,7,2007,WD,Normal
2266,120,RL,61.0,8035,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,165.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,797.0,Unf,0.0,815.0,1612.0,GasA,Ex,Y,SBrkr,1612,0,0,1612,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2006.0,Fin,2.0,556.0,TA,TA,Y,0,164,0,0,0,0,Ex,MnPrv,Shed,0,3,2007,WD,Normal
2270,60,RL,78.0,12090,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1981,2003,Gable,CompShg,MetalSd,MetalSd,BrkFace,306.0,Gd,TA,CBlock,Gd,TA,No,ALQ,321.0,Unf,0.0,404.0,725.0,GasA,Ex,Y,SBrkr,725,754,0,1479,0.0,0.0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,1981.0,RFn,2.0,484.0,TA,TA,Y,167,72,0,0,0,0,Ex,MnPrv,Shed,0,3,2007,WD,Normal
2271,20,RL,93.0,12299,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1978,1985,Gable,CompShg,Plywood,Plywood,Stone,67.0,TA,TA,CBlock,Gd,TA,No,GLQ,1328.0,Unf,0.0,201.0,1529.0,GasA,TA,Y,SBrkr,1664,0,0,1664,1.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1978.0,Fin,2.0,663.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,9,2007,WD,Normal
2273,20,RL,79.0,11850,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1984,1984,Gable,CompShg,Plywood,Plywood,BrkFace,98.0,TA,TA,CBlock,Gd,TA,No,ALQ,781.0,Unf,0.0,372.0,1153.0,GasA,TA,Y,SBrkr,1177,0,0,1177,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,1984.0,Fin,2.0,495.0,TA,TA,Y,204,103,0,0,0,0,Ex,MnPrv,Shed,0,8,2007,WD,Normal
2274,20,RL,80.0,10400,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1979,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,253.0,TA,TA,CBlock,Gd,TA,No,GLQ,903.0,Unf,0.0,356.0,1259.0,GasA,Ex,Y,SBrkr,1353,0,0,1353,1.0,0.0,2,0,2,1,TA,5,Typ,1,TA,Attchd,1979.0,RFn,2.0,478.0,TA,TA,Y,240,141,0,0,0,0,Ex,MnPrv,Shed,0,8,2007,WD,Normal
2278,20,RL,63.0,9457,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1990,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,566.0,Unf,0.0,359.0,925.0,GasA,TA,Y,SBrkr,1422,0,0,1422,1.0,0.0,1,0,3,1,TA,7,Min2,0,Gd,Detchd,1988.0,Unf,2.0,576.0,TA,TA,Y,252,0,0,0,0,0,Ex,GdWo,Shed,0,9,2007,WD,Normal
2281,120,RH,33.0,4113,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,2001,2001,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1337.0,1337.0,GasA,Ex,Y,SBrkr,1337,0,0,1337,0.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,2001.0,Fin,2.0,511.0,TA,TA,Y,136,68,0,0,0,0,Ex,MnPrv,Shed,0,7,2007,WD,Normal
2286,20,RL,65.0,7150,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Hip,CompShg,HdBoard,HdBoard,BrkFace,52.0,TA,TA,CBlock,TA,TA,No,BLQ,725.0,Unf,0.0,263.0,988.0,GasA,TA,Y,SBrkr,988,0,0,988,1.0,0.0,1,0,3,1,TA,5,Typ,0,Gd,Detchd,1974.0,Unf,1.0,360.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,11,2007,WD,Normal
2287,20,RL,96.0,12469,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,378.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1151.0,Unf,0.0,639.0,1790.0,GasA,Ex,Y,SBrkr,1816,0,0,1816,1.0,0.0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2007.0,Fin,3.0,730.0,TA,TA,Y,186,36,0,0,0,0,Ex,MnPrv,Shed,0,8,2007,New,Partial
2288,20,RL,91.0,11825,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,302.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,0.0,1694.0,1694.0,GasA,Ex,Y,SBrkr,1694,0,0,1694,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3.0,856.0,TA,TA,Y,0,112,0,0,0,0,Ex,MnPrv,Shed,0,6,2007,New,Partial
2297,60,RL,82.0,9709,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,120.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,778.0,Unf,0.0,140.0,918.0,GasA,Ex,Y,SBrkr,958,1142,0,2100,1.0,0.0,2,1,3,1,Ex,8,Typ,2,Gd,BuiltIn,2007.0,Fin,3.0,786.0,TA,TA,Y,172,104,0,0,0,0,Ex,MnPrv,Shed,0,9,2007,New,Partial
2301,60,RL,68.58035714285714,12568,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,246.0,Gd,TA,PConc,Ex,TA,Av,GLQ,669.0,Unf,0.0,226.0,895.0,GasA,Ex,Y,SBrkr,895,923,0,1818,1.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2007.0,Fin,3.0,774.0,TA,TA,Y,196,104,0,0,0,0,Ex,MnPrv,Shed,0,8,2007,New,Partial
2302,20,RL,70.0,9926,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1178.0,Unf,0.0,436.0,1614.0,GasA,Ex,Y,SBrkr,1614,0,0,1614,1.0,0.0,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,2005.0,RFn,3.0,878.0,TA,TA,Y,100,38,0,0,0,0,Ex,MnPrv,Shed,0,5,2007,WD,Normal
2303,20,RL,71.0,9254,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,No,GLQ,119.0,Unf,0.0,1602.0,1721.0,GasA,Ex,Y,SBrkr,1721,0,0,1721,1.0,0.0,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,2005.0,RFn,2.0,554.0,TA,TA,Y,168,27,0,0,0,0,Ex,MnPrv,Shed,0,1,2007,WD,Normal
2304,60,RL,92.0,10732,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1298.0,1298.0,GasA,Ex,Y,SBrkr,1298,530,0,1828,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Gd,BuiltIn,2006.0,RFn,3.0,876.0,TA,TA,Y,0,40,0,0,0,0,Ex,MnPrv,Shed,0,2,2007,New,Partial
2305,120,RL,34.0,3901,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Av,ALQ,866.0,Unf,0.0,436.0,1302.0,GasA,Ex,Y,SBrkr,1302,0,0,1302,1.0,0.0,1,1,1,1,Gd,5,Typ,1,Gd,Attchd,2005.0,RFn,2.0,631.0,TA,TA,Y,110,50,0,0,0,0,Ex,MnPrv,Shed,0,8,2007,New,Partial
2306,120,RL,34.0,3903,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Av,ALQ,1030.0,Unf,0.0,272.0,1302.0,GasA,Ex,Y,SBrkr,1302,0,0,1302,1.0,0.0,1,1,1,1,Gd,5,Typ,1,Gd,Attchd,2005.0,RFn,2.0,631.0,TA,TA,Y,110,50,0,0,0,0,Ex,MnPrv,Shed,0,5,2007,WD,Normal
2307,120,RL,41.0,6289,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,Av,ALQ,762.0,Unf,0.0,600.0,1362.0,GasA,Ex,Y,SBrkr,1362,0,0,1362,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,2.0,460.0,TA,TA,Y,192,28,0,0,0,0,Ex,MnPrv,Shed,0,6,2007,WD,Normal
